"","ID","living_standard_compare_neighbor","living_standard_compare_county","income1","income2","cash_at_home","deposit"
"13662","242702224001","5 Much Worse","5 Much Worse",NA,NA,0,500
"13663","242702216001","4 A Little Worse","4 A Little Worse",NA,NA,800,0
"13664","242702201001","3 About The Same","4 A Little Worse",NA,NA,0,0
"13665","242702201002",NA,NA,NA,NA,NA,NA
"13666","242702214002","2 A Little Better","4 A Little Worse",NA,NA,400,NA
"13667","242702215001","5 Much Worse","5 Much Worse",NA,NA,150,0
"13668","242702213002","2 A Little Better","2 A Little Better",NA,NA,500,300
"13669","242702209001","5 Much Worse","5 Much Worse",NA,NA,0,0
"13670","242702209002","5 Much Worse","5 Much Worse",NA,NA,0,0
"13671","242702220002","3 About The Same","3 About The Same",NA,NA,0,0
"13672","242702220001","4 A Little Worse","2 A Little Better",NA,NA,0,0
"13673","242702227002","4 A Little Worse","5 Much Worse",NA,NA,300,0
"13674","242702227001","4 A Little Worse","5 Much Worse",NA,NA,300,0
"13675","242702229001","4 A Little Worse","4 A Little Worse",NA,NA,0,0
"13676","242702229002","5 Much Worse","5 Much Worse",NA,NA,300,0
"13677","242702202001","5 Much Worse","5 Much Worse",NA,NA,20,0
"13678","242702202002","5 Much Worse","5 Much Worse",NA,NA,20,0
"13679","242702226002","3 About The Same","3 About The Same",NA,NA,500,0
"13680","242702226001",NA,NA,NA,NA,0,0
"13681","242702225001","2 A Little Better","3 About The Same",1150,NA,100,0
"13682","242702222002","5 Much Worse","5 Much Worse",NA,NA,2000,6000
"13683","242702222001","4 A Little Worse","4 A Little Worse",NA,NA,2000,0
"13684","242702223001","3 About The Same","3 About The Same",NA,NA,30,0
"13685","242702228002","3 About The Same","5 Much Worse",NA,NA,1000,0
"13686","242702228001",NA,NA,NA,NA,NA,NA
"13687","242702323001",NA,NA,NA,NA,200,0
"13688","242702307001","4 A Little Worse","5 Much Worse",NA,NA,100,NA
"13689","242702307002","3 About The Same","4 A Little Worse",NA,NA,2000,100
"13690","242702320001","3 About The Same","5 Much Worse",NA,NA,300,NA
"13691","242702320002","5 Much Worse","5 Much Worse",NA,NA,500,600
"13692","242702312002","3 About The Same","5 Much Worse",NA,NA,30,NA
"13693","242702312101","5 Much Worse","5 Much Worse",NA,NA,0,0
"13694","242702321002","4 A Little Worse","5 Much Worse",NA,NA,500,0
"13695","242702321001","3 About The Same","5 Much Worse",NA,NA,500,0
"13696","242702313001","5 Much Worse","5 Much Worse",NA,NA,500,2000
"13697","242702309002","2 A Little Better","5 Much Worse",NA,NA,100,10000
"13698","242702306001","3 About The Same","6 I Do Not Know",NA,NA,500,0
"13699","242702301001","5 Much Worse","5 Much Worse",NA,NA,0,0
"13700","242702314001","3 About The Same","4 A Little Worse",NA,NA,200,NA
"13701","242702314002","3 About The Same","5 Much Worse",NA,NA,100,0
"13702","242702325001",NA,NA,NA,NA,NA,NA
"13703","242702325002",NA,NA,NA,NA,500,2000
"13704","242702324002",NA,NA,NA,NA,NA,0
"13705","242702324001",NA,NA,NA,NA,0,0
"13706","242702304002","3 About The Same","4 A Little Worse",NA,NA,1500,0
"13707","242702304001",NA,NA,NA,NA,NA,NA
"13708","242702315001","4 A Little Worse","5 Much Worse",NA,NA,5000,0
"13709","242702315002","4 A Little Worse","5 Much Worse",NA,NA,200,0
"13710","242702318001",NA,NA,NA,NA,NA,NA
"13711","242702318002",NA,NA,NA,NA,500,10000
"13712","242702322002","3 About The Same","3 About The Same",NA,NA,500,0
"13713","242702322001","3 About The Same","5 Much Worse",NA,NA,500,8000
"13714","242702326001",NA,NA,NA,NA,100,100
"13715","242702305001","3 About The Same","5 Much Worse",NA,NA,200,2000
"13716","242702311001","3 About The Same","2 A Little Better",NA,NA,2000,0
"13717","242702311002","4 A Little Worse","6 I Do Not Know",NA,NA,2000,0
"13718","242702316001","1 Much Better","2 A Little Better",NA,NA,1000,0
"13719","242702310002","3 About The Same","3 About The Same",NA,NA,0,0
"13720","242702310001","3 About The Same","4 A Little Worse",NA,NA,0,0
"13721","242702317001","3 About The Same","3 About The Same",NA,NA,NA,0
"13722","242702319001","3 About The Same","2 A Little Better",NA,NA,1000,0
"13723","242702319002","3 About The Same","5 Much Worse",10000,NA,1000,20000
"13724","124099317001","3 About The Same","3 About The Same",NA,NA,200,8000
"13725","124099308001","3 About The Same","5 Much Worse",NA,1900,450,10000
"13726","124099308002","3 About The Same","5 Much Worse",NA,NA,450,10000
"13727","124099309001","2 A Little Better","4 A Little Worse",NA,NA,1000,10000
"13728","124099309002","3 About The Same","3 About The Same",NA,NA,1000,20000
"13729","124099323002","3 About The Same","2 A Little Better",NA,1000,500,50000
"13730","124099323001",NA,NA,NA,NA,NA,NA
"13731","124099315001","4 A Little Worse","5 Much Worse",NA,NA,400,0
"13732","124099315002","5 Much Worse","5 Much Worse",NA,1300,300,0
"13733","124099328001",NA,NA,NA,NA,300,100
"13734","124099328002",NA,NA,NA,NA,300,100
"13735","124099326001",NA,NA,NA,NA,100,0
"13736","124099307002","5 Much Worse","5 Much Worse",NA,1500,100,0
"13737","124099311001","5 Much Worse","5 Much Worse",NA,NA,300,0
"13738","124099311002","5 Much Worse","5 Much Worse",NA,NA,20,0
"13739","124099301001","3 About The Same","3 About The Same",10000,NA,300,0
"13740","124099301002",NA,NA,NA,NA,40,0
"13741","124099305001",NA,NA,NA,NA,NA,NA
"13742","124099305002","3 About The Same","5 Much Worse",NA,NA,600,0
"13743","124099316002","4 A Little Worse","5 Much Worse",8000,NA,200,0
"13744","124099316001","4 A Little Worse","5 Much Worse",NA,NA,200,0
"13745","124099322001","4 A Little Worse","5 Much Worse",NA,NA,40,0
"13746","124099327002",NA,NA,NA,NA,200,0
"13747","124099320001","3 About The Same","5 Much Worse",NA,NA,300,0
"13748","124099320002","4 A Little Worse","5 Much Worse",NA,NA,300,0
"13749","124099303002","4 A Little Worse","5 Much Worse",NA,NA,100,0
"13750","124099314001","3 About The Same","5 Much Worse",NA,1500,100,2000
"13751","124099318002","4 A Little Worse","4 A Little Worse",NA,NA,200,0
"13752","124099318001","4 A Little Worse","5 Much Worse",NA,NA,100,0
"13753","124099325001",NA,NA,NA,NA,300,500
"13754","124099325002",NA,NA,NA,NA,300,500
"13755","124099304001","3 About The Same","3 About The Same",NA,NA,10,0
"13756","124099310001","4 A Little Worse","5 Much Worse",NA,NA,100,0
"13757","124099321002","4 A Little Worse","5 Much Worse",NA,NA,500,0
"13758","124099321001","3 About The Same","5 Much Worse",15000,NA,800,5000
"13759","124099312001","4 A Little Worse","5 Much Worse",NA,NA,30,0
"13760","124099104001","5 Much Worse","5 Much Worse",NA,NA,0,0
"13761","124099108001","5 Much Worse",NA,NA,NA,80,0
"13762","124099122001",NA,NA,6000,NA,1000,0
"13763","124099122002",NA,NA,NA,NA,300,0
"13764","124099102001",NA,NA,NA,NA,NA,NA
"13765","124099102002","5 Much Worse","5 Much Worse",NA,NA,500,0
"13766","124099121001","5 Much Worse","5 Much Worse",NA,NA,200,0
"13767","124099121002","5 Much Worse","5 Much Worse",NA,NA,200,0
"13768","124099111001","5 Much Worse","5 Much Worse",NA,NA,2000,0
"13769","124099118002","3 About The Same","5 Much Worse",NA,NA,200,0
"13770","124099118001","4 A Little Worse","3 About The Same",NA,NA,200,0
"13771","124099124002",NA,NA,NA,NA,1000,1000
"13772","124099124001",NA,NA,NA,NA,1200,0
"13773","124099117002","5 Much Worse","5 Much Worse",NA,NA,200,0
"13774","124099117001","5 Much Worse","5 Much Worse",NA,NA,200,0
"13775","124099114001","5 Much Worse","5 Much Worse",NA,NA,700,0
"13776","124099110001",NA,NA,NA,NA,NA,NA
"13777","124099107002","3 About The Same","5 Much Worse",NA,NA,500,0
"13778","124099107001","5 Much Worse","5 Much Worse",NA,NA,500,0
"13779","124099109001","3 About The Same","3 About The Same",NA,NA,8000,50000
"13780","124099115001","3 About The Same","3 About The Same",10000,NA,300,0
"13781","124099115002",NA,NA,NA,NA,500,0
"13782","124099113001","4 A Little Worse","5 Much Worse",10000,NA,500,20000
"13783","124099103002","5 Much Worse","5 Much Worse",NA,NA,100,0
"13784","124099103001",NA,NA,NA,NA,NA,NA
"13785","124099105001","3 About The Same","3 About The Same",NA,NA,300,10000
"13786","124099112001","4 A Little Worse","5 Much Worse",NA,NA,300,0
"13787","124099112002","5 Much Worse","5 Much Worse",NA,1200,200,0
"13788","124099106001",NA,NA,NA,NA,NA,NA
"13789","124099123001",NA,NA,NA,NA,10000,0
"13790","124099123002",NA,NA,NA,NA,NA,NA
"13791","124099101002","5 Much Worse","5 Much Worse",NA,80,800,0
"13792","124099101001","4 A Little Worse","5 Much Worse",NA,1700,800,0
"13793","124099125001",NA,NA,NA,NA,200,1000
"13794","124099116001","4 A Little Worse","4 A Little Worse",NA,NA,500,0
"13795","124099119001","3 About The Same","5 Much Worse",NA,80,100,0
"13796","124099126001",NA,NA,NA,6500,60000,60000
"13797","124099126002",NA,NA,NA,1800,60000,60000
"13798","124099120001","3 About The Same","3 About The Same",NA,NA,2000,0
"13799","124099120002","3 About The Same","4 A Little Worse",NA,NA,600,0
"13800","124099220002","5 Much Worse","5 Much Worse",NA,NA,300,400
"13801","124099220001","3 About The Same","5 Much Worse",NA,NA,300,0
"13802","124099212002","4 A Little Worse","5 Much Worse",NA,NA,100,3000
"13803","124099212001","4 A Little Worse","5 Much Worse",NA,NA,200,0
"13804","124099229001",NA,NA,NA,NA,50,0
"13805","124099207002","3 About The Same","5 Much Worse",NA,NA,0,0
"13806","124099207001","4 A Little Worse","5 Much Worse",NA,NA,0,0
"13807","124099213002","4 A Little Worse","5 Much Worse",NA,NA,0,0
"13808","124099213001","4 A Little Worse","5 Much Worse",5000,NA,500,5000
"13809","124099205001","3 About The Same","5 Much Worse",NA,NA,300,0
"13810","124099205002","4 A Little Worse","5 Much Worse",NA,NA,100,0
"13811","124099203002","4 A Little Worse","5 Much Worse",NA,NA,1000,0
"13812","124099203001","4 A Little Worse","5 Much Worse",NA,NA,1000,300
"13813","124099214001","5 Much Worse","5 Much Worse",NA,NA,30,0
"13814","124099214002","4 A Little Worse","5 Much Worse",NA,NA,10,0
"13815","124099216001","3 About The Same","5 Much Worse",NA,NA,0,0
"13816","124099211001","2 A Little Better","5 Much Worse",NA,NA,400,5000
"13817","124099211002","3 About The Same","5 Much Worse",NA,NA,90,10000
"13818","124099225001",NA,NA,NA,NA,NA,NA
"13819","124099218002",NA,NA,NA,NA,NA,NA
"13820","124099218001",NA,NA,NA,NA,NA,NA
"13821","124099227001",NA,NA,2000,NA,200,0
"13822","124099227002",NA,NA,NA,NA,500,700
"13823","124099228002",NA,NA,NA,NA,500,0
"13824","124099228001",NA,NA,NA,NA,500,0
"13825","124099222001","4 A Little Worse","5 Much Worse",NA,NA,100,0
"13826","124099202001","5 Much Worse","5 Much Worse",NA,NA,200,0
"13827","124099230002",NA,NA,NA,NA,300,0
"13828","124099230001",NA,NA,NA,NA,200,0
"13829","124099215001","2 A Little Better","5 Much Worse",NA,NA,500,0
"13830","124099215002","3 About The Same","5 Much Worse",NA,NA,500,0
"13831","124099223001","4 A Little Worse","5 Much Worse",NA,NA,100,0
"13832","124099223002",NA,NA,NA,NA,100,0
"13833","124099224001",NA,NA,NA,NA,20,0
"13834","124099210002","4 A Little Worse","5 Much Worse",NA,NA,100,0
"13835","124099210001","3 About The Same","5 Much Worse",NA,NA,100,0
"13836","124099204002","2 A Little Better","5 Much Worse",NA,NA,1000,0
"13837","124099206002","6 I Do Not Know","5 Much Worse",NA,1500,200,800
"13838","124099206001","6 I Do Not Know","5 Much Worse",NA,NA,500,0
"13839","124099201002","3 About The Same","5 Much Worse",NA,NA,200,1000
"13840","124099201001","3 About The Same","5 Much Worse",NA,NA,200,1000
"13841","124099219001","3 About The Same","5 Much Worse",NA,NA,300,0
"13842","124099219002","3 About The Same","5 Much Worse",NA,NA,300,0
"13843","124099221001","4 A Little Worse","5 Much Worse",NA,NA,500,0
"13844","124099221002","3 About The Same","5 Much Worse",NA,NA,500,0
"13845","124099208002","5 Much Worse","5 Much Worse",NA,NA,3000,30000
"13846","124099208003","3 About The Same","5 Much Worse",NA,NA,20,2000
"13847","124099226001",NA,NA,NA,NA,300,100
"13848","122490303001","3 About The Same","5 Much Worse",NA,130,1000,10000
"13849","122490303002","3 About The Same","4 A Little Worse",NA,NA,1000,10000
"13850","122490330002",NA,NA,NA,3770,1000,0
"13851","122490312002","4 A Little Worse","4 A Little Worse",NA,NA,600,0
"13852","122490312001","5 Much Worse","4 A Little Worse",NA,NA,100,0
"13853","122490324001","3 About The Same","5 Much Worse",NA,NA,300,0
"13854","122490324002","4 A Little Worse","5 Much Worse",NA,NA,300,0
"13855","122490320002","3 About The Same","5 Much Worse",NA,NA,1000,0
"13856","122490320001","3 About The Same","5 Much Worse",NA,NA,1000,0
"13857","122490331001",NA,NA,10400,NA,1000,5000
"13858","122490331002",NA,NA,NA,NA,100,5000
"13859","122490325001","3 About The Same","5 Much Worse",NA,NA,300,0
"13860","122490325002","3 About The Same","4 A Little Worse",NA,NA,300,0
"13861","122490318001","3 About The Same","5 Much Worse",NA,NA,1000,0
"13862","122490318002",NA,NA,NA,NA,1000,20000
"13863","122490322002","2 A Little Better","5 Much Worse",NA,NA,2000,5000
"13864","122490328002",NA,NA,NA,NA,5000,0
"13865","122490328001",NA,NA,NA,NA,5000,0
"13866","122490304002","3 About The Same","3 About The Same",NA,NA,200,0
"13867","122490304001","3 About The Same","3 About The Same",NA,NA,500,80000
"13868","122490321001","3 About The Same","4 A Little Worse",NA,NA,3500,40000
"13869","122490311001","4 A Little Worse","5 Much Worse",NA,NA,150,0
"13870","122490326001",NA,NA,NA,NA,NA,NA
"13871","122490316001",NA,NA,NA,NA,500,0
"13872","122490329001",NA,NA,NA,NA,10000,40000
"13873","122490329002",NA,NA,NA,NA,8000,0
"13874","122490307001","3 About The Same","5 Much Worse",NA,NA,500,0
"13875","122490307002","4 A Little Worse","5 Much Worse",NA,NA,1000,1000
"13876","122490309002","4 A Little Worse","5 Much Worse",NA,1200,2000,3000
"13877","122490309001","4 A Little Worse","5 Much Worse",NA,1200,3000,3000
"13878","122490319002","4 A Little Worse","5 Much Worse",NA,NA,1000,20000
"13879","122490319001","3 About The Same","5 Much Worse",NA,NA,1000,20000
"13880","122490323002","5 Much Worse","5 Much Worse",NA,NA,20,0
"13881","122490323001","5 Much Worse","5 Much Worse",NA,NA,800,0
"13882","122490333002","5 Much Worse","5 Much Worse",NA,NA,50,0
"13883","122490333001","5 Much Worse","5 Much Worse",NA,NA,50,0
"13884","122490302002","4 A Little Worse","5 Much Worse",NA,NA,150,5000
"13885","122490302001","4 A Little Worse","5 Much Worse",NA,NA,7000,8000
"13886","122490327002","3 About The Same","5 Much Worse",NA,NA,300,0
"13887","122490327001","3 About The Same","5 Much Worse",NA,NA,200,0
"13888","122490305001","3 About The Same","5 Much Worse",NA,NA,500,0
"13889","122490306002","2 A Little Better","4 A Little Worse",NA,NA,1000,30000
"13890","122490306001","3 About The Same","5 Much Worse",NA,NA,1000,20000
"13891","122490317002","5 Much Worse","5 Much Worse",NA,NA,600,0
"13892","122490317001","3 About The Same","5 Much Worse",NA,NA,800,0
"13893","122490301002","5 Much Worse","5 Much Worse",NA,1500,3000,0
"13894","122490301001","5 Much Worse","5 Much Worse",NA,NA,3000,0
"13895","122490308001","4 A Little Worse","5 Much Worse",NA,NA,0,0
"13896","122490332001",NA,NA,NA,1200,500,0
"13897","122490332002",NA,NA,NA,NA,NA,NA
"13898","122490209001","3 About The Same","5 Much Worse",NA,1100,50,0
"13899","122490209002","3 About The Same","5 Much Worse",NA,NA,100,0
"13900","122490223002",NA,NA,NA,NA,300,500
"13901","122490207001","3 About The Same","5 Much Worse",NA,NA,7000,0
"13902","122490207002","3 About The Same","5 Much Worse",NA,NA,200,8000
"13903","122490219001","3 About The Same","4 A Little Worse",NA,NA,150,400
"13904","122490219002",NA,NA,NA,NA,NA,NA
"13905","122490205001","3 About The Same","4 A Little Worse",NA,NA,500,0
"13906","122490205002","3 About The Same","6 I Do Not Know",NA,NA,800,0
"13907","122490216001","3 About The Same","3 About The Same",NA,NA,250,0
"13908","122490222001",NA,NA,NA,NA,500,5000
"13909","122490222002",NA,NA,NA,NA,500,0
"13910","122490221002",NA,NA,10000,NA,600,0
"13911","122490221001",NA,NA,NA,NA,80,0
"13912","122490225001",NA,NA,NA,NA,300,1000
"13913","122490225002",NA,NA,NA,NA,0,1300
"13914","122490212001","5 Much Worse","3 About The Same",NA,NA,0,90
"13915","122490226002",NA,NA,NA,NA,80,0
"13916","122490226001",NA,NA,NA,NA,10,0
"13917","122490214002","3 About The Same","5 Much Worse",NA,NA,500,0
"13918","122490214001","3 About The Same","5 Much Worse",NA,NA,200,0
"13919","122490204001","5 Much Worse","3 About The Same",NA,NA,700,0
"13920","122490217001","3 About The Same","4 A Little Worse",NA,NA,200,0
"13921","122490217002","5 Much Worse","4 A Little Worse",NA,900,30,0
"13922","122490220002",NA,NA,NA,NA,200,7000
"13923","122490220001",NA,NA,NA,NA,300,0
"13924","122490208002","3 About The Same","4 A Little Worse",NA,NA,1800,10000
"13925","122490208001","3 About The Same","5 Much Worse",NA,NA,1800,0
"13926","122490211001","5 Much Worse","5 Much Worse",NA,NA,300,0
"13927","122490224001",NA,NA,NA,NA,500,0
"13928","122490224002",NA,NA,NA,NA,500,0
"13929","122490201001","3 About The Same","5 Much Worse",NA,NA,220,0
"13930","122490215002","3 About The Same","5 Much Worse",NA,NA,50,0
"13931","122490215001","5 Much Worse","5 Much Worse",NA,NA,1000,0
"13932","122490213001","5 Much Worse","5 Much Worse",NA,NA,20,0
"13933","122490213002","5 Much Worse","5 Much Worse",NA,NA,500,0
"13934","122490202002","5 Much Worse","5 Much Worse",NA,NA,200,0
"13935","122490202001","6 I Do Not Know","6 I Do Not Know",NA,NA,0,0
"13936","122490210002","3 About The Same","3 About The Same",NA,NA,1000,0
"13937","122490218001","4 A Little Worse","5 Much Worse",NA,NA,300,3000
"13938","122490218002","3 About The Same","3 About The Same",NA,NA,10000,10000
"13939","122490206002","3 About The Same","5 Much Worse",NA,NA,3000,15000
"13940","122490206001","3 About The Same","5 Much Worse",NA,NA,3000,15000
"13941","122490102001","1 Much Better","5 Much Worse",NA,NA,500,30000
"13942","122490102002","1 Much Better","5 Much Worse",NA,NA,1000,20000
"13943","122490116002","3 About The Same","5 Much Worse",NA,NA,2000,2000
"13944","122490116001","2 A Little Better","5 Much Worse",NA,NA,50,10000
"13945","122490123002",NA,NA,NA,NA,NA,NA
"13946","122490103002",NA,NA,NA,NA,NA,NA
"13947","122490110001","5 Much Worse","5 Much Worse",NA,NA,12,0
"13948","122490112003","3 About The Same","3 About The Same",NA,NA,6000,0
"13949","122490122002","3 About The Same","5 Much Worse",NA,NA,120,0
"13950","122490122001","3 About The Same","5 Much Worse",NA,NA,120,0
